mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,jockers_rinker_sentiment_avg,jockers_rinker_sd_avg,jockers_rinker_sentiment_wtd,jockers_rinker_sd_wtd,senticnet_sentiment_avg,senticnet_sd_avg,senticnet_sentiment_wtd,senticnet_sd_wtd,tot_speeches,tot_words,avg_speech_length
1021,John Fraser,0.022842217204069322,0.40235755808400897,0.017784202794190358,0.489599638348442,0.05483026779919749,0.23149061574388727,0.044034625587006,0.24947550448322336,0.09599472148629519,0.3199083987122991,0.10401731494489073,0.34787785162530016,-0.01048627570123688,0.2578449887337592,-0.03396049774291261,0.28843933522282356,0.1508290755683809,0.21255124245988594,0.14674592027161806,0.14674592027161806,0.04698126285828322,0.24597395199373154,0.0327601540153182,0.0327601540153182,0.18899741868379086,0.3002092905188421,0.17628454060055296,0.17628454060055296,1387,389278,280.66186012977647
1022,John Moore,0.27285016786917615,0.4155559959497788,0.29700183873336966,0.4523426245842665,0.17650646183002464,0.24395408722645182,0.1684137937814979,0.2500483333944554,0.21067501496679036,0.30450995789803814,0.22248768961771115,0.32434710770098846,0.11260528845675634,0.2518723430067729,0.11652133214308016,0.27591950513678576,0.24481652474303955,0.23762168047240628,0.24560268839373078,0.24560268839373078,0.16870004645615094,0.2558712171575332,0.15891028756194622,0.15891028756194622,0.2538245601059147,0.31391826268671535,0.26065517698178886,0.26065517698178886,2045,352285,172.26650366748166
1023,Enoch Powell,0.10256261351037697,0.3507075408592873,0.14584053735587604,0.4161674493188597,0.09335792184139115,0.2166971014082722,0.08831941435692331,0.22924064069807581,0.11970790733432254,0.28768325357981117,0.14801591851245616,0.3167742673578866,0.028867368520708772,0.23805593513837528,0.02433979648183714,0.2643890179873043,0.1654630873944597,0.20448943719354454,0.1810455697454774,0.1810455697454774,0.08157460009456795,0.22818885530718275,0.07300043498942707,0.07300043498942707,0.1852488279913771,0.29338301368843095,0.19952462884468974,0.19952462884468974,2207,606656,274.87811508835523
1024,John Hunt,0.12097631337605623,0.44472241666738693,0.1570555440409348,0.5096735112200622,0.11574191363019543,0.25415846781312545,0.10897323274791719,0.25848709080050924,0.18581343677781811,0.32092521736160556,0.20699142321727038,0.33709853410430474,0.037793053677115676,0.27859383000147037,0.016573862657888957,0.300353787899635,0.2120801357980353,0.22565862312594978,0.21802412828809756,0.21802412828809756,0.10213469131473879,0.26581223714884145,0.09244947024815364,0.09244947024815364,0.2493178035118864,0.3179401015368652,0.23237806055557628,0.23237806055557628,254,46471,182.95669291338584
1025,Marcus Fox,0.13069571442233785,0.36607961391342003,0.18883788303134935,0.4250821952952917,0.11872607717497989,0.22371614197589418,0.12709938203822044,0.2342013900961825,0.1681185674083624,0.302170682741187,0.19965607227928342,0.319411952038693,0.03906084245672567,0.24188947904220856,0.04541995021012322,0.2633561163910698,0.1825203010359348,0.2119570084565386,0.19546771416750505,0.19546771416750505,0.10784602100229342,0.2383863974106729,0.11521796108229557,0.11521796108229557,0.20626125076635138,0.30019770261626727,0.2145626576494607,0.2145626576494607,554,121096,218.58483754512636
1026,John Gorst,0.06006304420473012,0.3177905974293864,0.07888417972793735,0.415000374184414,0.12938664941843844,0.2305913303645556,0.0961089988455926,0.24664368576111134,0.13507325913436277,0.30298163130584865,0.14368642174598406,0.3324181896454682,0.06162142429988066,0.2589112874326266,0.022835912242389334,0.27908873217601526,0.19881501450966688,0.20095937377787562,0.17580864235937066,0.17580864235937066,0.12092127457261996,0.23864696172605043,0.08197927063647382,0.08197927063647382,0.2058661596408397,0.2883646791486004,0.18429207490829524,0.18429207490829524,535,70362,131.5177570093458
1027,Kenneth Lewis,0.12233895515666013,0.34518956336489803,0.12867997216421856,0.42512099497308253,0.15718821496030455,0.21287370936018446,0.1300619691723462,0.2302492287108337,0.167122933527127,0.2888848524591143,0.14432752754672606,0.30513569197746293,0.08379939420489324,0.2504797425554505,0.07846585381726573,0.2729463654875841,0.20804469077150506,0.19185783776098078,0.19122270597579874,0.19122270597579874,0.14285302778978073,0.22401740694563002,0.11411579117871881,0.11411579117871881,0.24849834864672404,0.29798515392329705,0.22238911446633133,0.22238911446633133,577,65166,112.93934142114385
1028,Kenneth Baker,0.19887464497242738,0.4100695001372276,0.22548930383100313,0.4539062739544408,0.14403976743512167,0.23061051451655215,0.1412478020806414,0.24022139581084118,0.19551731574582285,0.30661335532246464,0.20732737971539042,0.32470534829751274,0.0753521603347805,0.24232202763101163,0.07926447503429941,0.2679945347511647,0.2200231308666024,0.2206328063556833,0.23163789651374736,0.23163789651374736,0.1372444279133032,0.24367636615732272,0.1299489338668315,0.1299489338668315,0.2302514838703395,0.30875426385881843,0.2439309606889692,0.2439309606889692,3536,549430,155.38178733031674
1029,Raymond Fletcher,-0.05361255925164943,0.47951014391671315,-0.011036018547894343,0.5271120922740363,0.025531603664198103,0.23963654479610355,0.018668687242221853,0.2558087120922273,0.05554906039194538,0.2932613309755965,0.08322827063060743,0.3144146973035398,-0.010886599064596245,0.27534868556411823,-0.02392788643026956,0.2902151213734539,0.0954531350780867,0.25629447112872017,0.10985781802292634,0.10985781802292634,0.021282963552408784,0.24949384696132454,0.01011311372879991,0.01011311372879991,0.14987020184739278,0.31983580397054495,0.16171684184454344,0.16171684184454344,10,4289,428.9
1030,Martin Flannery,-0.051892350074379104,0.4009176610183662,-0.07021056302260137,0.4844337328223574,0.03510744684916961,0.22002518492048703,0.022506905303581275,0.2352517775442751,0.07270631418855861,0.29249766733592425,0.05900743098991839,0.3157833693659059,-0.044173234936715905,0.24709724043252854,-0.07200485405611522,0.2796859171270709,0.1290124485427249,0.20544469393022463,0.13398455293948783,0.13398455293948783,0.024818201608850367,0.23357914551954626,0.005836295687807135,0.005836295687807135,0.18581372567320997,0.29380556872320884,0.17836784963226945,0.17836784963226945,1838,244424,132.98367791077257
1031,Maurice Miller,0.0667100821036133,0.36658685775029426,0.06280556207035494,0.4578681493087639,0.10333623219764138,0.22959095358685602,0.07308774681583613,0.24777236815185097,0.11292296750395255,0.29175749218944513,0.10003077593699455,0.3283094451720933,0.03180985467406668,0.2548296127571225,0.007240497273864408,0.286176165652613,0.1578807191247649,0.2039888186167481,0.14625668313980367,0.14625668313980367,0.09473246696639735,0.24318615454495698,0.06012468075784257,0.06012468075784257,0.1761686880857062,0.26762641430754447,0.16757056628425052,0.16757056628425052,522,70549,135.15134099616859
1033,Michael Latham,0.1233529842135132,0.3594111667339182,0.11770054572295191,0.46368670456971994,0.16996577905885862,0.23053082234768807,0.13567784882031309,0.25163817364008323,0.2157907277674376,0.3079254965966986,0.20258262076966133,0.33505439516723085,0.11016141103201357,0.2701116901907787,0.06799646061421699,0.3023459434815209,0.25853585118788863,0.21337805701227366,0.22233518268932956,0.22233518268932956,0.1661680916762482,0.23731895750893006,0.12255305876578966,0.12255305876578966,0.3059224281880314,0.2780871829652145,0.2465861969193581,0.2465861969193581,1155,138117,119.58181818181818
1034,Michael Hamilton,0.24327004076266653,0.41437572877877304,0.2293388450999648,0.4503770794571349,0.15940660341641566,0.2254654308066547,0.1307205956416403,0.23414147083702894,0.21356656394904439,0.31783491933730584,0.22894894855566292,0.3186198848609904,0.10439309297282345,0.2479679391042655,0.07426127777523803,0.26961415969649893,0.23758063296355983,0.21306269661993255,0.20200518870552708,0.20200518870552708,0.1576453292626009,0.23203062603036373,0.11657936921293431,0.11657936921293431,0.24086546557334373,0.285990466387864,0.1825284758627987,0.1825284758627987,43,10513,244.48837209302326
1035,Michael Roberts,0.20365355678951952,0.36560832441980184,0.25521631550378343,0.4778519945997113,0.16842984580344658,0.2259538930794321,0.1805591140180197,0.2616934291860162,0.20253459429946769,0.2959076753036511,0.2437199691686368,0.3276638177712088,0.11091310745901206,0.23621220350042796,0.12013172206560421,0.29971263796264436,0.23452451885853337,0.2249514653632442,0.2642686121898418,0.2642686121898418,0.16856387947565293,0.23803068122209686,0.1717516926226714,0.1717516926226714,0.23032295994118804,0.3061132451397433,0.26569855698406325,0.26569855698406325,321,40180,125.17133956386293
1036,Michael Shaw,0.2024167960253172,0.4122730456418887,0.2747706879631039,0.5229559133557637,0.18333473113369145,0.2314212134607342,0.16145171670419475,0.2635971548039956,0.22569125642196416,0.31951003449119403,0.2310557412597081,0.35751183488305643,0.0961751147142306,0.27181482440888227,0.10439541326670881,0.31501221410826874,0.21528494183088684,0.24051226548819654,0.23852198073635955,0.23852198073635955,0.17115131160306682,0.24724355529549477,0.14677136017142714,0.14677136017142714,0.24787603919982787,0.3064713316078453,0.22834822697273954,0.22834822697273954,207,62584,302.33816425120773
1037,Neil Carmichael (Kelvingrove),0.12089707465684683,0.41686198519333956,0.08628901460973011,0.5459074554535732,0.09633931592383765,0.19664543111698488,0.0609494493881951,0.23555639833236197,0.16777504928465842,0.2890698997126362,0.1331573196929164,0.3281061581008083,0.040332500322182746,0.22765433411135086,-0.013092484066348354,0.2879627415818448,0.1946492956593622,0.20053125809429861,0.16254522199151716,0.16254522199151716,0.08408761950110169,0.20846084461754563,0.04277062236705206,0.04277062236705206,0.24989564971703787,0.309223331867651,0.19364819448131063,0.19364819448131063,73,19871,272.2054794520548
1038,Guy Barnett,0.08961093436873734,0.42951374611626936,0.13038206435763916,0.5103434949003118,0.11936127019782262,0.2465657789977871,0.11341339262057121,0.26511912778598234,0.184253303200207,0.31987993105817003,0.19513462758172823,0.349512386460933,0.028678573461921507,0.27027045253564236,0.02528446854440011,0.29980661872448305,0.22064997829846705,0.23679924568104752,0.212505662687554,0.212505662687554,0.10983840534522946,0.2603901409854101,0.09862448894463478,0.09862448894463478,0.23906382227177503,0.3044412946240425,0.2192348071155424,0.2192348071155424,531,182561,343.8060263653484
1039,Nigel Lawson,0.18049657947299724,0.4083498988796583,0.21137569022170447,0.45178347533229674,0.15299705354845347,0.2521600121214281,0.14750940669953855,0.25837894427339936,0.18801505601803076,0.317859841589568,0.19122144026735222,0.33611561493102293,0.08209218898646417,0.26464309833509675,0.09451494170583644,0.28906364793986156,0.2091832238331848,0.22396840743854945,0.22038257116152693,0.22038257116152693,0.1448546161799778,0.2646537796788517,0.13789349620310037,0.13789349620310037,0.22471208815062024,0.3231794165278895,0.2397197665536346,0.2397197665536346,3215,448867,139.61648522550544
1040,Nigel Fisher,0.13349076655515696,0.4711829490698409,0.09074864166071972,0.4890264043053756,0.12396914051340292,0.23240983570264712,0.07978437853087711,0.2479741465589134,0.21927428711345864,0.33209005813377845,0.15245683108101907,0.3347674331638117,0.05067930162164758,0.27750625209218577,0.006898668031509717,0.30753481183439996,0.2285285986931832,0.23150700060964513,0.17866541966215127,0.17866541966215127,0.10941056459189746,0.24743979105119251,0.0638573176441818,0.0638573176441818,0.2915219026826652,0.3415087639846555,0.20632044392644272,0.20632044392644272,35,8163,233.22857142857143
1042,Paul Bryan,0.14394216797605575,0.40109109107679103,0.21300823031454155,0.4995538094601706,0.12666572550166602,0.2292242121990964,0.11677706853891837,0.2495823668386887,0.1697672556482778,0.30328929455697057,0.18201120143017924,0.3334373992708245,0.08314255661440945,0.2677408951195003,0.08048921401816361,0.292163406768658,0.19835695985975946,0.22167469727405298,0.20948610234707452,0.20948610234707452,0.11661041704102808,0.2397952972773996,0.1058994809898055,0.1058994809898055,0.20532120699432677,0.3292544159054404,0.20215284367782235,0.20215284367782235,234,74027,316.35470085470087
1043,Peter Hardy,0.11433158602871592,0.4410087188463817,0.12193897557522451,0.5126046059372085,0.10285439752939468,0.25032437481364883,0.08778314346662221,0.26831042524414517,0.14531805151095947,0.31572439289098464,0.14041239012409373,0.34487637437180235,0.01218050317647825,0.27305232406694174,-0.0015608778176399397,0.30547779844002115,0.19573561066836392,0.24345920897071885,0.18797372532417347,0.18797372532417347,0.09132305466682772,0.2644171898060047,0.06875089484454834,0.06875089484454834,0.23168717923996457,0.32110881308882605,0.20278548238220243,0.20278548238220243,2118,441692,208.5420207743154
1044,Peter Fry,0.13107043135844232,0.43606937864621975,0.11757987392320207,0.5020765306446519,0.13242452097009452,0.23703693892429714,0.09983565915596809,0.25137500098301047,0.14587517419546778,0.3130797696278661,0.14053640963194547,0.3372474736787838,0.042826575760936056,0.26896150024386645,0.006764791878777749,0.29783699343297976,0.1955871053071497,0.23025665744779603,0.18405945817740824,0.18405945817740824,0.1155588671015053,0.2511784276049749,0.08049473547900039,0.08049473547900039,0.24035872755464285,0.3261810253669691,0.22212918446704208,0.22212918446704208,485,146569,302.20412371134023
1045,Peter Walker,0.2628451459911673,0.43123718027607644,0.28371248724829645,0.4676601547775828,0.1827381296339553,0.2376325875978854,0.17517745060802847,0.24461331011070142,0.2288785849997362,0.3097429454876468,0.23268664229369107,0.3261341434656681,0.08610938833251988,0.23711988561763184,0.09887282935543663,0.2602856203614394,0.2398754565910219,0.2194958989120561,0.24849441937040612,0.24849441937040612,0.17709819625172546,0.25060351830453514,0.1673229718772132,0.1673229718772132,0.20732982376753908,0.30760404363651694,0.24754387376764028,0.24754387376764028,4104,375644,91.53118908382066
1046,Peter Thomas,0.19311083006438398,0.49152298527320915,0.2658952318675212,0.5871709295089799,0.11629678897269788,0.2566782839613839,0.15342671541621664,0.2912310660769728,0.16474192047996095,0.3426765687996068,0.2489284206523188,0.3906641695573339,0.07501704335626956,0.2945068534093251,0.11703343097791905,0.33276726113974714,0.23683209949649647,0.24557893991235127,0.24903682311330844,0.24903682311330844,0.10547774870899575,0.27174693912045117,0.14276527118514007,0.14276527118514007,0.22137218692315214,0.34318218876502876,0.22929492643478094,0.22929492643478094,21,11458,545.6190476190476
1047,Philip Holland,0.17377917895992864,0.3319879068789926,0.20474556987735631,0.38535260400749133,0.17159515864560387,0.21256127855428938,0.1556737118891441,0.22783975549624613,0.1668723322439152,0.2532240329537476,0.18257844753521707,0.2974686542622472,0.10118234923827434,0.24346142943007287,0.07656090827738239,0.25764861461821104,0.23462134715427432,0.21807096111380714,0.2435757529741686,0.2435757529741686,0.16164471372778458,0.21963147043156622,0.14409938865887303,0.14409938865887303,0.2373737386111675,0.28505791930038604,0.2676597122778073,0.2676597122778073,60,15138,252.3
1048,Ralph Howell,0.07187014939261456,0.4445434211970715,0.06389811726096874,0.5260348318137001,0.12074059907297455,0.2560799335495733,0.07679519617976498,0.26555387016728865,0.14092508704910756,0.30760002312995116,0.09585779786610339,0.3414019482598871,0.06312907776675272,0.31189022289730683,0.023524715757200335,0.3225488378866378,0.1886634344168987,0.23106813710296195,0.16772128902616487,0.16772128902616487,0.10824555304814332,0.2629518399603351,0.055311310885567296,0.055311310885567296,0.224816585164706,0.31971787938610957,0.20541213384504767,0.20541213384504767,364,52195,143.39285714285714
1049,Reginald Eyre,0.22858998788386553,0.41903863765404514,0.2770764185332624,0.4504252467209431,0.19221720707769635,0.24236093058018385,0.18369904701755319,0.25404928472265204,0.22756759121123793,0.3172892087931135,0.2411049127638577,0.3285841763823549,0.10547349038191142,0.2513912403516675,0.10270265993097129,0.27615715619785614,0.23382135261183135,0.2390146557607938,0.2557398025293882,0.2557398025293882,0.1845157597146542,0.25681937775428754,0.1694518436863937,0.1694518436863937,0.2637060192838341,0.3016803734988983,0.2754001969958395,0.2754001969958395,1029,197926,192.34791059280855
1050,Dick Douglas,0.07302522990075659,0.3389833686625022,0.12207675934303883,0.41567168180262215,0.07201428479741585,0.20593145569491705,0.07426909079463757,0.22397213895602447,0.11296714974023926,0.2840475281259302,0.13819275870469697,0.31528388771854016,0.013440976350897872,0.22871625826669242,0.003857973786190433,0.25919061334378346,0.18612509375513128,0.2059256870376551,0.18656560087043536,0.18656560087043536,0.0620663039051897,0.21988426826400959,0.05919641489700648,0.05919641489700648,0.226071208323628,0.3040513048020507,0.22480442979257287,0.22480442979257287,1960,293788,149.89183673469387
1051,Robert Hughes,0.0670189417099001,0.38454130582178137,0.10103063028668488,0.4764845890772081,0.08425719885655834,0.2232428749727431,0.07355280406736309,0.23845516012246157,0.10416352655562236,0.2979441728381236,0.11206052281542155,0.31982921493045496,0.015768686286428666,0.24534775754025123,-8.877386613331764e-4,0.27873257611394214,0.16503298621562212,0.2146247420830647,0.16682209645771873,0.16682209645771873,0.07447636432700692,0.2358877513228608,0.054890875989282405,0.054890875989282405,0.20141670065854425,0.30172992191946685,0.19953450437331993,0.19953450437331993,2062,429493,208.28952473326868
1052,Bob Edwards,0.02484108305533829,0.46371952872164984,0.0046020305120349205,0.5365702979124751,0.06080073083126492,0.2295516501552898,0.04347352197259345,0.24862440259728966,0.10328387567447132,0.2856245928807573,0.12726452174908165,0.3261856601286647,-0.010731945600491906,0.2734167805524721,-0.013075421086554911,0.28158967565097964,0.14203020653637724,0.22088257544046008,0.14182847631551992,0.14182847631551992,0.04999568519723249,0.23976073191215813,0.036389116482024815,0.036389116482024815,0.1888972716231839,0.3309046338297455,0.17902636720158424,0.17902636720158424,44,14172,322.09090909090907
1053,Robert Hicks,0.1551257415584935,0.3787363932293515,0.17559613818325626,0.4584142905645287,0.18335675025524148,0.23761308179126014,0.14901654421853766,0.2525175246461376,0.2529934425889009,0.3164951135908238,0.22472152849578939,0.3348476788176365,0.10280736301897173,0.2830013411887106,0.07397341580321444,0.28609608416058085,0.27536496860112586,0.24142427199304942,0.24641507337338026,0.24641507337338026,0.18093223482927695,0.25090706881797803,0.1349361050885614,0.1349361050885614,0.327062897838706,0.3059812728871346,0.2769779577452889,0.2769779577452889,461,81385,176.5401301518438
1054,Anthony Durant,0.14627417762057135,0.411407209008327,0.21130886184893521,0.51634862519782,0.13965800960077007,0.22905422747286938,0.11513271258159147,0.24584429012497672,0.17642659349753845,0.31473730495706714,0.16611036713337946,0.32919277182168666,0.06713048763523037,0.27069501488407444,0.07149358029183031,0.2948969386333227,0.2112373500503324,0.21475336430922123,0.20612126975676404,0.20612126975676404,0.12160827150564313,0.24023613865267188,0.10053071848062889,0.10053071848062889,0.27483326609301,0.30726285579292206,0.21585041807475866,0.21585041807475866,465,82356,177.10967741935485
1055,Robert C Brown,-9.290932553399161e-6,0.37686034236061505,-0.003611542997156584,0.5081600407533043,0.05143118076352039,0.21396691745693788,0.03289755534809766,0.24295017525686805,0.1019296186024815,0.30491062184870593,0.09010090420710291,0.33898594602698023,-0.01439786231654157,0.22986493412989975,-0.04191665925708661,0.27961527290117383,0.14828321890695503,0.19935176723374515,0.14587460437201322,0.14587460437201322,0.041193842996727674,0.2262940912345735,0.015565461708410897,0.015565461708410897,0.21055523015003733,0.30109416648727344,0.2056615902236216,0.2056615902236216,473,102502,216.7061310782241
1056,Robert Taylor,0.1345538139141217,0.3364117155388638,0.15596294398105287,0.43066252638044356,0.14359175949294534,0.22541358825170318,0.10862757611961651,0.23202805084984116,0.16517388392710702,0.3250093158191713,0.14787656032634264,0.31165759842269825,0.07825029651763242,0.22699237029400976,0.05641727067716474,0.27294990369673194,0.1673717499664898,0.19411448844947923,0.17584819124316853,0.17584819124316853,0.1412318983992667,0.231790903958109,0.10197672727144558,0.10197672727144558,0.20291451772994115,0.3167792349853956,0.22821177774782153,0.22821177774782153,37,10381,280.56756756756755
1057,Tom Ellis,0.08549095274849264,0.3632125291667892,0.08743955087467108,0.46235883970465463,0.14043993375511116,0.22389143229072872,0.08162408009788336,0.23724347777595517,0.15438914154282524,0.3020328744882804,0.1408558238985205,0.30841123130372877,0.05489680105959903,0.2626640260072246,0.008228282186838094,0.2819040012710168,0.20878478807341805,0.20349244324115126,0.1722037778715698,0.1722037778715698,0.12454850102078527,0.23958149983017304,0.06154662054581194,0.06154662054581194,0.24856977757136192,0.2786279233550366,0.19371034719682964,0.19371034719682964,161,42075,261.3354037267081
1058,Nicholas Edwards,0.17476722726227611,0.39442831565914527,0.23251378882166987,0.4413408111985851,0.14373250422302655,0.23601887263303956,0.16220578406809447,0.24763841047854232,0.18385621213799644,0.2960927063872976,0.22301137991379566,0.31852040274611787,0.06862929261060716,0.2321600492039711,0.0939390991912354,0.2547196097558365,0.21915127438715437,0.23118196759607823,0.2418628628036559,0.2418628628036559,0.13699883944562213,0.24629554281522292,0.15385828715777225,0.15385828715777225,0.23058677959728308,0.3143916269629744,0.27365029323251494,0.27365029323251494,2837,298111,105.0796616143814
1059,Ron Lewis,0.07529856488631163,0.31738877826449885,0.13168231544035447,0.44709658212854614,0.09426910729640034,0.2063193692616145,0.07658680147480755,0.22404089315425704,0.1055947596562111,0.2666056154994203,0.132404069468385,0.303761317463316,0.02020484649583935,0.22308005406968054,-0.004218772762273177,0.25804427674495856,0.18718378381544412,0.1802513320239932,0.17930470002371343,0.17930470002371343,0.06604490603691825,0.22010640879901644,0.049456696970203114,0.049456696970203114,0.23995618810393596,0.2784075590365555,0.23315207927084838,0.23315207927084838,172,25200,146.51162790697674
1060,Ronald Bell,0.09238836090630617,0.3422931697497454,0.13049858904204037,0.45854942930677056,0.11551696151665901,0.218754367607493,0.09640401686377166,0.2405800388903905,0.13500727764660683,0.2887257083364282,0.15297900991142305,0.3245647382495035,0.046728613473795234,0.23770221931461732,0.034313488816286965,0.27772673303229867,0.15204038674898754,0.18979475138951618,0.15491538750611056,0.15491538750611056,0.10475130440892848,0.22779954779379136,0.08103367285737642,0.08103367285737642,0.16559602782055918,0.2943678953572817,0.16701276948167496,0.16701276948167496,245,53214,217.2
1062,Roy Mason,0.032212654959074806,0.375535220722918,-0.011212777873500022,0.4816003121717417,0.0855838841389804,0.21343927029977797,0.048872380423361846,0.2537508067999272,0.14364214261417513,0.2959482208229125,0.13286381083896653,0.34243796298257434,0.013277697173026647,0.25533010128986267,-0.041777083745452144,0.29009566021138294,0.16676467920368326,0.1861548832083804,0.15773582724551324,0.15773582724551324,0.0825165773792273,0.2224901544781084,0.03973319894902467,0.03973319894902467,0.1970984843257488,0.2756976994520977,0.18165093052257572,0.18165093052257572,274,77272,282.014598540146
1063,Roy Hughes,0.005390532667804127,0.4196721959825765,-0.018566009670407387,0.4841755944569096,0.04959111476558849,0.2202866500624079,0.03063042907329461,0.23643396437738395,0.10862637834766999,0.2903852822723506,0.08127960693443854,0.32090806127450033,-0.004656311417768658,0.24570914031434576,-0.03677817786858415,0.28024012304004026,0.17201034984166608,0.20853371347689087,0.15523057902807733,0.15523057902807733,0.039673149664763575,0.23150335046218062,0.014956145537793895,0.014956145537793895,0.2794015650904437,0.3115948969350342,0.2183155205434404,0.2183155205434404,1114,194282,174.40035906642728
1064,Stanley Cohen,0.08721132915285418,0.31596560008987545,0.04888613434413263,0.3802552163171737,0.08769570494702233,0.20671911409482147,0.0708575013002181,0.20820900474086054,0.13660279017068788,0.2836228063987437,0.1357032473012224,0.29403918841002213,0.02082879019825219,0.23921201049391247,-0.003065013301533913,0.2512246133861946,0.20490481837411442,0.17752019681851927,0.1847699746166383,0.1847699746166383,0.07897056368946392,0.21212946580321207,0.06024043018264959,0.06024043018264959,0.23373800055586946,0.2740796304883938,0.2185689479101417,0.2185689479101417,97,8505,87.68041237113403
1065,James Hill,0.0848237085667195,0.40553838066443343,0.11741358977823224,0.48209749447026823,0.12694044059456377,0.23753468929339036,0.10286752391915265,0.23979904192647664,0.16576363475255002,0.31983379798754913,0.15833276568796198,0.3247196440830916,0.047409427263579294,0.27519030408843703,0.03094549885028765,0.2867905537402277,0.1900120897233588,0.22171709619635652,0.19178271790956722,0.19178271790956722,0.1148397328588586,0.2508448716859766,0.08716656978362977,0.08716656978362977,0.2026669955804354,0.3077144885545591,0.19574365637573887,0.19574365637573887,712,152291,213.89185393258427
1066,Stephen Hastings,0.140257022718647,0.46745221857998986,0.15239474722159,0.5034333657228183,0.14192377768999578,0.28167936086457196,0.11781535102897205,0.28602544839623173,0.16975529094331152,0.29139201530619585,0.1805225133701556,0.3483311224362743,0.09351490633381633,0.33308566323050165,0.07181599031963373,0.3289630703425022,0.21688469081228556,0.2358499792292324,0.20320212543721713,0.20320212543721713,0.1399435979825237,0.29069524734946856,0.11593968963118158,0.11593968963118158,0.25600666751051054,0.30133900651193196,0.2394523040158902,0.2394523040158902,56,16436,293.5
1067,Terence Higgins,0.12231344426759812,0.38112536184953055,0.17293579262774886,0.47246942185529317,0.14514198150364033,0.23800107167055212,0.12569314169873852,0.2542911960087574,0.17596391496760505,0.3147230354878117,0.20047933861767603,0.3475928152537766,0.07037355026694975,0.28081100468440423,0.05124868805029368,0.308104809298861,0.20966577082192644,0.2279744743665572,0.2085095585937649,0.2085095585937649,0.13102768840265422,0.25480128396121954,0.10369920957178858,0.10369920957178858,0.21937972452642857,0.3023468675930778,0.2153710067720175,0.2153710067720175,1077,325020,301.7827298050139
1068,Ted Graham,0.13982018793395556,0.41423610674311045,0.1231905897613593,0.49243149943934217,0.0836259400098154,0.22973488798719885,0.08896724344039869,0.24917007760245455,0.12473635920166244,0.31103989716748276,0.15927275462523421,0.33559642297495745,0.020767840414097134,0.24851541322017773,0.01961232597938728,0.2734862723068046,0.17678562699948258,0.22016371554465103,0.1958447720188896,0.1958447720188896,0.07463016990580111,0.2388384814162803,0.07808216153719791,0.07808216153719791,0.1974670969598846,0.30556168015407065,0.22342552978588612,0.22342552978588612,423,150728,356.3309692671395
1069,Toby Jessel,0.15260946068060824,0.4037896224861514,0.2290373935372291,0.5084427636825818,0.1486685183602146,0.23275378799650276,0.13799797041432957,0.24783018953410504,0.17278724108422433,0.31726400915937797,0.18714639442603542,0.3373900767011798,0.07319964738750313,0.2552484667230558,0.07235750872575673,0.2946999229497455,0.2205445591135056,0.22738932458040298,0.221624501526733,0.221624501526733,0.13790189893778035,0.24902862617830177,0.11799685167770033,0.11799685167770033,0.2531514513831815,0.3060938540710757,0.23140160592551795,0.23140160592551795,1272,213421,167.78380503144655
1070,Timothy Kitson,0.15218265811517076,0.3643504205457317,0.13055551584467343,0.48167880924627365,0.13586583367649735,0.21193461337050143,0.07699524029776314,0.22822897033041137,0.1612864619483795,0.29294822776725227,0.14997897751299888,0.3182388560600918,0.08781782620860942,0.26650842371344013,-0.0033790063553517033,0.27711682147415156,0.19801443892989548,0.20291507839478803,0.16357745593815037,0.16357745593815037,0.12532899833158762,0.2274013333573362,0.06163594122423671,0.06163594122423671,0.1851425500854904,0.276037697282943,0.17759516350890922,0.17759516350890922,49,18488,377.3061224489796
1071,Alec Jones,0.006086836275284644,0.36936165054005693,0.048422510557900436,0.4551332530964885,0.09424196973969988,0.23335723011939322,0.07578661316602468,0.23816817122288853,0.12724995772683662,0.3043683338264246,0.13177494309988047,0.31737288161773436,0.014608908936126878,0.24268757294990784,0.00324088639137307,0.26626376653497213,0.16813465613220713,0.2183060499502754,0.16571599827654665,0.16571599827654665,0.07994257469112045,0.24036503225145808,0.05892503119235519,0.05892503119235519,0.19339970408024473,0.30893379364121226,0.21628358506241874,0.21628358506241874,337,64615,191.7359050445104
1072,Walter Harrison,0.0791629997027905,0.31654678067048186,0.18882079646354336,0.4516815864349885,0.06021612286473437,0.21523039807949326,0.06810498632158692,0.20651058045759668,0.08141008653458644,0.276339666146948,0.1423810340627823,0.3072015779957863,0.016210505730172638,0.19931958930659646,0.047151458977975326,0.23304041934634503,0.13112088808689268,0.19988233302501487,0.16633399977978114,0.16633399977978114,0.04934543706980013,0.23164085855564248,0.06198448205473411,0.06198448205473411,0.12055023798927528,0.2785235240328406,0.168706863039997,0.168706863039997,130,10900,83.84615384615384
