mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,sentiword_sentiment_avg,sentiword_sd_avg,sentiword_sentiment_wtd,sentiword_sd_wtd,hu_sentiment_avg,hu_sd_avg,hu_sentiment_wtd,hu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
366,Kenneth Clarke,0.18441254653140304,0.5315361562696403,0.19306486234039677,0.6055761388572183,0.13723803140303556,0.25611997936969294,0.128930298218906,0.26647469367178006,0.1934716465758073,0.3514442335442161,0.1954541873413901,0.37534878573262676,0.031834856247432035,0.15182361012094944,0.0267736054789345,0.1596026893814084,0.06791940098053977,0.3104895431830122,0.06442145327027779,0.35001798207051366,0.23222523657370958,0.24152134019077554,0.24518670194631242,0.24518670194631242,9484,2084186,219.75811893715732
367,Paddy Tipping,0.2569619356681597,0.5049881268256712,0.31406334820260456,0.5994009369109788,0.15252470730331652,0.24130390120627168,0.15398677215602868,0.25788653044995075,0.20108210300856294,0.32872317185074285,0.22452595763954247,0.36724547429341337,0.041148373677110626,0.13738507599383287,0.03461680646223096,0.15245253374792694,0.09043478257176303,0.3054947497844538,0.09578590836636351,0.34963211047618076,0.24250579338746736,0.23639009437102287,0.2640552314365163,0.2640552314365163,1509,289737,192.00596421471172
368,James Cran,0.17237012992668188,0.47965894199863246,0.2000661079096955,0.6851558425809909,0.14681469672091535,0.24466616823758544,0.10763426297061171,0.2649539261914555,0.19269088959195524,0.35774204876839977,0.1548424943622587,0.38611526402459156,0.0470054173797711,0.13365550947462515,0.023047271400254202,0.1620961558952745,0.08482900431292233,0.32200470144415727,0.05737598977382217,0.3786906178219278,0.2577539023868325,0.21717737455720812,0.24990605640650182,0.24990605640650182,360,81591,226.64166666666668
369,Ian Cawsey,0.18813670663645563,0.5698049552349556,0.2727837957423039,0.7170431230673846,0.14966417607647178,0.25490409923409363,0.10713437917537261,0.25946720758454034,0.1824748247297522,0.37884055049458204,0.1672717229065205,0.3977491944573909,0.03690043172795308,0.1402260138693476,0.032372129770682774,0.16628261885503107,0.09376854819878623,0.3392728413407401,0.06808730791084619,0.3755692842592305,0.26825382566199346,0.28538566568277135,0.29880161109738246,0.29880161109738246,218,59788,274.25688073394497
37,Bill Rammell,0.27658956627809034,0.5441835625470816,0.2926659650671492,0.6293683180783625,0.17608712682025873,0.2648352215259265,0.16001347463060323,0.27168548719704166,0.23587995710285328,0.3658263577636437,0.23719308504062225,0.38100458814909194,0.045862546640082755,0.1445131895172079,0.03727999324325648,0.1525593321453598,0.1063635176223091,0.34163747868761585,0.10351195088335344,0.37658334862838677,0.2988529869826296,0.25447378644676244,0.3005403086546391,0.3005403086546391,1569,276628,176.30847673677502
370,Shona McIsaac,0.08499579557895924,0.5085217114496521,0.08404105320558443,0.6968994864743268,0.11517708594217184,0.24038382132854824,0.07993145591462587,0.2625816707852436,0.14368150873291735,0.3334599284368774,0.1333578297318492,0.3776655136556059,0.024090453092473908,0.13302663243083893,0.014615474812172733,0.1556826629253898,0.036408771168917546,0.2979253499923579,-0.02901987229966778,0.36704521381403776,0.19834040227774344,0.2373763889924422,0.22500321556798747,0.22500321556798747,608,113783,187.14309210526315
371,John Townend,0.06126193559529993,0.47754005566543506,0.06870608502794462,0.6245883766088787,0.12650921565853462,0.25031074278338467,0.08475747942661414,0.2676747509723786,0.13538474190029232,0.3423362290766256,0.10858742186176175,0.3851789806481051,0.01942722870290055,0.1350265840352945,-0.002677717407809583,0.15923548657379002,0.038677300470415614,0.3227571790943282,0.004463340072761895,0.373507588955158,0.1993393761171892,0.20302422673898024,0.19512541701791844,0.19512541701791844,1122,213039,189.87433155080214
372,Austin Mitchell,0.07904364569546347,0.5692639531892445,0.07427471186020605,0.6871797546560502,0.060605888620166214,0.25782590564322233,0.043492864124977645,0.2732562353013868,0.10217155162571655,0.36691444150334984,0.09419730172668113,0.3989937237566707,0.005710674761274245,0.14674559150635988,-0.0075631363860601385,0.1639795730033568,-0.009523445217102335,0.329733364454546,-0.031604721302422305,0.38109752498271593,0.1622983298737681,0.24133680736737148,0.18316123510912768,0.18316123510912768,2787,920154,330.15931108719053
373,David Davis,0.12812093544305606,0.5600112121021652,0.08676818136203515,0.7059037649229851,0.12541716961528948,0.265158428945939,0.08511463377422011,0.2821865686382552,0.16412305677018446,0.36921278812937197,0.14602799259184007,0.4083170963540374,0.03333886161352923,0.1464707977457233,0.0225242092890792,0.159599914356708,0.0633749472252159,0.3335025959016081,0.029044579082814246,0.39503907277706474,0.22752141624355554,0.24786907328891503,0.2328723359976684,0.2328723359976684,3540,710035,200.57485875706215
374,John Prescott,0.16323623723205638,0.5032765696984135,0.15803624881932854,0.5758341319149792,0.12064327761391856,0.24645405745808935,0.11091066979317275,0.25391007340238553,0.16635020677249168,0.34245703277810136,0.1804030473589466,0.365071611774125,0.02560986985445307,0.1426596868972179,0.021157112863668684,0.15376889385068757,0.05436644830051178,0.3009867541831369,0.04533167270510164,0.3315584954365053,0.16541719253776138,0.22384580891000297,0.2310437584796873,0.2310437584796873,4775,992125,207.77486910994764
